lnwage,educ,exper,expsq,black,south,smsa,age,agesq,nearc4
6.5132,12,10,1.0,1,0,1,28,784,1
5.4424,16,5,0.25,0,0,1,27,729,1
6.5737,18,5,0.25,0,0,1,29,841,1
5.656,13,5,0.25,0,0,1,24,576,1
6.2146,15,5,0.25,0,0,1,26,676,1
5.743,16,5,0.25,0,0,1,27,729,1
5.2983,11,8,0.64,0,0,1,25,625,1
7.0085,16,11,1.21,0,0,1,33,1089,1
6.3682,12,11,1.21,0,0,1,29,841,1
6.0014,16,8,0.64,0,0,1,30,900,1
6.4265,13,6,0.36,0,0,1,25,625,1
5.624,16,5,0.25,0,0,1,27,729,1
6.869,17,2,0.04,0,1,1,25,625,1
6.5396,15,9,0.81,0,0,1,30,900,1
6.3333,12,10,1.0,0,0,1,28,784,1
7.1974,8,19,3.61,0,0,1,33,1089,1
6.5117,14,11,1.21,0,0,1,31,961,1
6.7523,16,10,1.0,0,0,0,32,1024,1
5.5607,16,10,1.0,0,0,1,32,1024,1
6.3544,15,7,0.49,0,0,1,28,784,1
6.4394,13,5,0.25,0,0,1,24,576,1
7.2745,12,14,1.96,0,0,1,32,1024,1
5.8171,14,8,0.64,0,0,0,28,784,1
6.3578,12,9,0.81,0,0,1,27,729,1
6.1738,13,5,0.25,0,0,1,24,576,1
5.5215,15,7,0.49,0,0,1,28,784,1
6.1717,11,7,0.49,0,0,1,24,576,1
6.9451,15,13,1.69,0,0,1,34,1156,1
6.9939,18,9,0.81,0,0,1,33,1089,1
6.1356,18,2,0.04,0,0,1,26,676,1
6.4378,12,14,1.96,0,0,0,32,1024,1
6.7056,16,3,0.09,0,0,1,25,625,1
5.8889,14,8,0.64,0,0,1,28,784,1
5.7683,12,9,0.81,0,0,1,27,729,1
5.8493,16,10,1.0,0,0,1,32,1024,1
6.7581,12,12,1.44,0,0,1,30,900,0
5.6419,10,10,1.0,0,0,1,26,676,0
6.5497,12,6,0.36,0,0,1,24,576,0
6.4216,12,6,0.36,0,0,1,24,576,0
6.0707,11,8,0.64,0,0,0,25,625,0
6.2804,16,3,0.09,0,0,1,25,625,1
6.4378,16,4,0.16,0,0,1,26,676,1
6.3578,18,2,0.04,0,0,1,26,676,1
6.737,12,6,0.36,0,0,1,24,576,1
6.0014,16,4,0.16,0,0,1,26,676,1
6.3154,15,11,1.21,0,0,1,32,1024,1
6.9217,18,7,0.49,0,0,1,31,961,1
5.7838,16,7,0.49,0,0,1,29,841,1
6.6477,15,9,0.81,0,0,1,30,900,1
6.5511,14,4,0.16,0,0,1,24,576,1
6.3063,17,1,0.01,0,0,1,24,576,1
6.4378,16,4,0.16,0,0,1,26,676,1
6.8145,16,6,0.36,0,0,1,28,784,1
6.6134,12,15,2.25,0,0,1,33,1089,1
6.5132,12,6,0.36,0,0,0,24,576,1
6.7056,16,6,0.36,0,0,0,28,784,0
6.6464,15,4,0.16,0,0,1,25,625,1
6.5889,15,6,0.36,0,0,1,27,729,1
6.5013,12,6,0.36,0,0,1,24,576,1
6.5338,14,7,0.49,0,0,1,27,729,1
6.3279,14,6,0.36,0,0,1,26,676,1
6.2146,16,6,0.36,0,0,1,28,784,1
6.5073,14,8,0.64,0,0,1,28,784,1
6.869,12,16,2.56,0,0,1,34,1156,1
6.5876,16,6,0.36,0,0,1,28,784,1
6.869,16,11,1.21,0,0,1,33,1089,1
6.4216,17,10,1.0,0,0,1,33,1089,1
7.051,13,13,1.69,0,0,1,32,1024,1
6.5147,13,10,1.0,0,0,1,29,841,1
6.045,12,8,0.64,0,0,1,26,676,1
6.9689,12,7,0.49,0,0,1,25,625,1
7.069,18,9,0.81,0,0,1,33,1089,1
6.7476,15,6,0.36,0,0,1,27,729,1
6.4135,12,6,0.36,0,0,1,24,576,1
6.0474,18,9,0.81,0,0,1,33,1089,1
7.0901,12,11,1.21,0,0,1,29,841,1
6.9363,14,14,1.96,0,0,1,34,1156,1
6.3099,14,8,0.64,0,0,1,28,784,1
6.6859,15,10,1.0,0,0,1,31,961,1
6.2971,12,13,1.69,0,0,1,31,961,1
5.8579,9,16,2.56,0,0,1,31,961,1
6.6201,14,12,1.44,0,0,1,32,1024,1
6.1092,14,14,1.96,0,0,1,34,1156,1
6.3969,14,4,0.16,0,0,1,24,576,1
6.7511,12,15,2.25,0,0,1,33,1089,1
6.5903,14,6,0.36,0,0,1,26,676,1
6.541,12,16,2.56,0,0,1,34,1156,1
6.9324,10,11,1.21,0,0,1,27,729,1
7.051,14,8,0.64,0,0,1,28,784,1
6.8906,16,10,1.0,0,0,1,32,1024,1
6.5889,15,13,1.69,0,0,1,34,1156,1
6.2823,14,14,1.96,0,0,1,34,1156,1
6.2766,12,7,0.49,0,0,1,25,625,1
5.6664,13,7,0.49,0,0,1,26,676,1
5.7462,17,3,0.09,0,0,1,26,676,1
6.0014,13,5,0.25,0,0,1,24,576,1
7.0031,18,6,0.36,0,0,1,30,900,1
6.4922,12,9,0.81,0,0,1,27,729,1
6.0707,12,14,1.96,0,0,1,32,1024,1
5.9915,17,4,0.16,0,1,1,27,729,1
5.5722,15,5,0.25,0,0,1,26,676,1
5.9915,13,15,2.25,0,0,1,34,1156,1
6.3578,16,12,1.44,0,0,0,34,1156,1
6.0707,12,6,0.36,0,0,1,24,576,1
6.1527,17,2,0.04,0,0,1,25,625,1
5.5413,17,2,0.04,0,0,1,25,625,1
6.4378,12,8,0.64,0,0,0,26,676,1
6.5073,13,15,2.25,0,0,1,34,1156,1
6.9556,12,12,1.44,0,0,1,30,900,1
7.5208,17,11,1.21,0,0,1,34,1156,1
6.6451,15,12,1.44,0,0,1,33,1089,1
6.5338,11,17,2.89,1,0,1,34,1156,1
6.477,15,3,0.09,0,0,1,24,576,1
6.1717,16,4,0.16,0,0,0,26,676,1
5.8319,16,2,0.04,0,0,0,24,576,0
6.809,14,12,1.44,0,0,1,32,1024,0
5.8608,12,15,2.25,0,0,0,33,1089,0
6.6529,12,11,1.21,0,0,1,29,841,0
6.5511,12,8,0.64,0,0,1,26,676,0
6.3835,16,4,0.16,0,0,0,26,676,0
6.6067,12,6,0.36,0,0,0,24,576,0
6.2785,12,9,0.81,0,0,0,27,729,0
6.0331,16,3,0.09,0,0,1,25,625,0
7.2399,18,10,1.0,0,0,1,34,1156,0
6.3063,12,16,2.56,0,0,0,34,1156,0
6.4877,11,7,0.49,0,0,0,24,576,1
6.3491,12,7,0.49,0,0,0,25,625,1
6.4362,13,10,1.0,0,0,0,29,841,1
6.0913,16,9,0.81,0,0,1,31,961,1
6.3578,15,6,0.36,0,0,0,27,729,1
6.2916,13,8,0.64,0,0,0,27,729,1
6.7346,15,9,0.81,0,0,0,30,900,1
6.5848,14,9,0.81,0,0,1,29,841,0
6.3226,13,7,0.49,0,0,1,26,676,0
5.8111,13,5,0.25,0,0,0,24,576,0
6.2344,15,3,0.09,0,1,1,24,576,0
6.3578,12,13,1.69,0,0,1,31,961,0
6.2364,12,11,1.21,0,0,1,29,841,0
5.7398,15,4,0.16,0,0,1,25,625,1
6.3578,12,16,2.56,0,0,1,34,1156,1
6.5073,12,16,2.56,0,0,1,34,1156,1
6.4473,12,9,0.81,0,0,1,27,729,1
6.5013,16,3,0.09,0,0,1,25,625,1
5.9915,14,7,0.49,0,0,1,27,729,1
5.3936,11,7,0.49,0,0,0,24,576,1
6.3578,13,11,1.21,0,0,1,30,900,1
6.0474,13,10,1.0,0,0,1,29,841,1
6.4723,16,5,0.25,0,0,1,27,729,1
5.8435,15,7,0.49,0,0,1,28,784,1
6.7334,16,3,0.09,0,1,1,25,625,1
6.4378,15,4,0.16,0,0,1,25,625,1
6.9078,9,15,2.25,0,0,1,30,900,1
6.8233,16,9,0.81,0,0,1,31,961,1
6.593,12,13,1.69,0,0,1,31,961,1
6.1048,12,6,0.36,0,1,1,24,576,1
6.18,14,9,0.81,0,0,1,29,841,1
6.0186,12,7,0.49,0,0,1,25,625,1
6.7856,14,10,1.0,0,0,1,30,900,1
5.8579,14,7,0.49,0,0,1,27,729,0
6.2146,17,4,0.16,0,0,0,27,729,0
6.5971,15,12,1.44,0,0,1,33,1089,0
6.1291,13,11,1.21,0,0,1,30,900,0
6.5806,16,6,0.36,0,0,1,28,784,0
6.5497,15,11,1.21,0,1,1,32,1024,0
6.6657,14,10,1.0,0,0,1,30,900,0
6.8298,16,7,0.49,0,0,1,29,841,0
6.107,14,6,0.36,0,0,1,26,676,0
5.7838,15,3,0.09,0,0,0,24,576,0
6.5265,13,13,1.69,0,0,0,32,1024,0
6.2577,16,10,1.0,0,0,1,32,1024,0
6.1527,18,4,0.16,0,0,1,28,784,0
6.2934,12,16,2.56,0,0,0,34,1156,0
6.7476,14,9,0.81,0,0,0,29,841,0
5.9915,12,12,1.44,0,0,0,30,900,0
6.3044,18,3,0.09,0,0,0,27,729,0
6.3578,16,10,1.0,0,0,0,32,1024,0
5.7038,11,7,0.49,0,0,0,24,576,0
6.9735,16,10,1.0,0,0,0,32,1024,0
6.5806,12,14,1.96,0,0,0,32,1024,0
6.5117,17,8,0.64,0,0,1,31,961,0
6.6053,17,4,0.16,0,1,1,27,729,0
7.2984,12,8,0.64,0,0,1,26,676,0
6.7742,17,4,0.16,0,0,0,27,729,0
6.8024,12,15,2.25,0,0,0,33,1089,0
6.6859,13,12,1.44,0,0,0,31,961,0
6.3099,13,7,0.49,0,0,0,26,676,0
6.3544,10,18,3.24,0,0,0,34,1156,0
6.2916,12,9,0.81,0,0,0,27,729,0
6.672,16,10,1.0,0,0,1,32,1024,0
6.541,14,8,0.64,0,0,0,28,784,0
5.5215,16,4,0.16,0,0,0,26,676,0
6.0331,17,1,0.01,0,0,1,24,576,0
6.4536,9,17,2.89,0,0,0,32,1024,0
6.0234,12,14,1.96,0,0,1,32,1024,0
5.7038,12,7,0.49,0,0,0,25,625,0
6.3404,17,3,0.09,0,0,1,26,676,0
6.463,16,10,1.0,0,0,0,32,1024,0
5.8749,13,10,1.0,0,0,0,29,841,0
5.9915,12,15,2.25,0,0,0,33,1089,0
6.0234,12,13,1.69,0,0,0,31,961,0
6.2748,14,13,1.69,0,0,0,33,1089,0
6.4536,16,7,0.49,0,0,0,29,841,0
4.9698,14,7,0.49,0,0,0,27,729,0
6.3099,14,11,1.21,0,0,0,31,961,0
6.1862,12,14,1.96,0,0,0,32,1024,0
6.3936,17,8,0.64,0,0,1,31,961,0
6.1356,14,6,0.36,0,1,1,26,676,0
6.6995,16,4,0.16,0,0,0,26,676,0
6.4378,12,7,0.49,0,0,0,25,625,0
6.9499,12,13,1.69,0,0,0,31,961,0
6.6846,16,5,0.25,0,0,1,27,729,0
6.6995,16,5,0.25,0,0,1,27,729,0
6.0707,17,3,0.09,0,0,1,26,676,0
6.6214,17,5,0.25,0,0,1,28,784,0
5.6836,14,6,0.36,0,0,1,26,676,0
6.0568,12,7,0.49,0,0,1,25,625,1
6.5511,12,15,2.25,0,0,1,33,1089,1
5.649,16,3,0.09,0,0,1,25,625,1
6.2953,14,7,0.49,0,0,0,27,729,1
6.1738,12,7,0.49,0,0,1,25,625,1
5.9349,16,4,0.16,0,0,1,26,676,1
6.2305,16,8,0.64,0,0,1,30,900,1
6.2146,12,7,0.49,0,0,1,25,625,1
6.5834,12,15,2.25,0,0,1,33,1089,1
5.3936,12,7,0.49,0,0,0,25,625,1
6.1633,15,3,0.09,0,0,0,24,576,1
7.0917,13,7,0.49,0,0,1,26,676,1
5.9915,13,5,0.25,0,0,0,24,576,1
6.3986,16,7,0.49,0,0,1,29,841,1
6.1759,12,11,1.21,0,0,0,29,841,1
6.5511,16,11,1.21,0,0,0,33,1089,1
6.6451,12,9,0.81,0,1,1,27,729,1
6.271,14,5,0.25,0,1,1,25,625,1
6.1092,16,8,0.64,0,1,1,30,900,1
6.3333,10,18,3.24,0,1,1,34,1156,1
6.4754,13,13,1.69,0,1,1,32,1024,1
6.1527,8,18,3.24,0,1,1,32,1024,1
5.6168,16,2,0.04,0,1,1,24,576,1
6.5779,16,11,1.21,0,1,1,33,1089,1
6.9866,12,15,2.25,0,1,1,33,1089,1
6.5117,16,12,1.44,0,1,1,34,1156,1
5.8579,18,0,0.0,0,1,0,24,576,0
6.6451,14,8,0.64,1,1,1,28,784,0
6.477,12,8,0.64,1,1,0,26,676,0
6.6214,9,15,2.25,0,1,0,30,900,0
5.8749,10,11,1.21,0,1,0,27,729,0
5.5215,9,9,0.81,0,1,0,24,576,0
5.994,12,10,1.0,0,1,0,28,784,0
6.0521,11,8,0.64,0,1,0,25,625,0
5.6595,9,10,1.0,0,1,0,25,625,0
5.7333,13,7,0.49,1,1,0,26,676,0
6.3596,14,4,0.16,1,0,1,24,576,0
6.0822,16,8,0.64,1,1,0,30,900,0
6.1092,12,13,1.69,0,1,0,31,961,0
5.1533,17,5,0.25,0,1,1,28,784,0
6.271,16,5,0.25,1,0,1,27,729,0
6.1779,12,12,1.44,1,1,0,30,900,0
6.725,12,9,0.81,1,0,1,27,729,0
5.5607,12,16,2.56,1,1,0,34,1156,0
5.6312,12,7,0.49,1,1,0,25,625,0
5.8579,13,6,0.36,1,1,0,25,625,0
4.9767,11,7,0.49,0,1,0,24,576,0
5.4381,10,11,1.21,1,1,0,27,729,0
6.1092,15,3,0.09,1,0,1,24,576,0
5.9532,16,3,0.09,0,1,1,25,625,0
6.7056,17,11,1.21,0,1,1,34,1156,0
6.869,16,8,0.64,0,1,0,30,900,0
6.0113,13,9,0.81,0,1,0,28,784,0
6.2653,16,3,0.09,0,1,1,25,625,0
6.3596,13,5,0.25,0,0,1,24,576,0
6.4297,14,8,0.64,0,1,0,28,784,0
5.4381,12,7,0.49,0,1,1,25,625,1
6.363,11,13,1.69,1,1,1,30,900,1
7.0519,18,8,0.64,0,1,1,32,1024,1
5.9402,12,10,1.0,1,1,1,28,784,1
6.4232,16,5,0.25,1,1,1,27,729,1
6.1092,12,10,1.0,1,1,1,28,784,1
6.0521,12,7,0.49,1,1,1,25,625,1
6.2146,12,10,1.0,1,1,1,28,784,1
6.5695,12,7,0.49,0,1,1,25,625,1
6.6201,12,7,0.49,0,1,1,25,625,1
5.7777,15,3,0.09,0,1,1,24,576,1
6.9451,13,9,0.81,0,1,1,28,784,1
6.1964,16,3,0.09,0,1,1,25,625,1
6.2634,13,10,1.0,0,1,1,29,841,1
5.961,11,12,1.44,1,1,1,29,841,1
6.1312,10,10,1.0,1,1,1,26,676,1
5.9915,15,3,0.09,1,1,1,24,576,1
6.6026,15,6,0.36,1,1,1,27,729,1
6.3953,14,6,0.36,1,1,1,26,676,1
7.0309,18,9,0.81,1,1,0,33,1089,0
6.3986,14,5,0.25,1,1,1,25,625,1
5.6971,10,10,1.0,1,1,1,26,676,1
5.4596,12,9,0.81,1,1,1,27,729,1
5.3936,13,6,0.36,1,1,1,25,625,1
6.5468,8,12,1.44,1,1,1,26,676,1
6.2953,9,9,0.81,1,1,1,24,576,1
5.5215,12,7,0.49,1,1,1,25,625,1
5.9915,16,4,0.16,0,1,1,26,676,1
6.0474,15,10,1.0,0,1,1,31,961,1
5.6699,12,7,0.49,0,1,1,25,625,1
5.5094,10,17,2.89,1,1,1,33,1089,1
5.9402,13,7,0.49,1,1,1,26,676,1
6.4862,12,6,0.36,0,1,1,24,576,1
6.5667,12,14,1.96,0,1,1,32,1024,1
6.1759,14,9,0.81,0,1,1,29,841,1
6.463,16,3,0.09,0,1,1,25,625,1
6.3902,12,14,1.96,0,1,1,32,1024,1
6.3596,7,18,3.24,0,1,1,31,961,1
6.5191,16,8,0.64,0,1,1,30,900,0
7.3382,16,10,1.0,0,1,1,32,1024,0
6.7569,12,15,2.25,0,1,1,33,1089,0
6.2804,18,8,0.64,0,1,1,32,1024,0
5.7301,12,9,0.81,0,1,1,27,729,0
6.3969,14,9,0.81,0,1,0,29,841,0
6.4378,8,17,2.89,0,1,0,31,961,0
6.2916,13,10,1.0,0,1,1,29,841,0
5.8406,13,8,0.64,0,1,0,27,729,0
6.2146,12,7,0.49,0,1,0,25,625,0
5.7683,11,9,0.81,1,0,1,26,676,0
5.9349,18,3,0.09,1,1,0,27,729,0
5.2364,15,4,0.16,1,1,0,25,625,0
5.124,9,18,3.24,1,1,0,33,1089,0
5.5215,2,17,2.89,1,1,0,25,625,0
5.247,3,15,2.25,1,1,0,24,576,0
6.9078,12,10,1.0,1,0,1,28,784,0
6.3351,12,6,0.36,1,1,0,24,576,0
6.4362,9,9,0.81,1,1,0,24,576,0
6.5709,12,6,0.36,1,1,1,24,576,0
6.2879,12,6,0.36,0,1,0,24,576,0
5.8721,13,7,0.49,1,1,0,26,676,0
5.4806,12,6,0.36,1,1,0,24,576,0
6.0355,12,6,0.36,0,1,0,24,576,0
6.9334,13,8,0.64,0,1,0,27,729,1
5.687,17,9,0.81,0,1,0,32,1024,1
6.3099,12,8,0.64,1,1,1,26,676,1
6.2879,12,9,0.81,1,1,1,27,729,1
5.8579,5,19,3.61,0,1,0,30,900,1
6.5667,12,9,0.81,0,1,0,27,729,1
5.4337,12,11,1.21,1,1,0,29,841,1
5.3936,12,9,0.81,1,1,0,27,729,1
5.7366,12,11,1.21,1,1,0,29,841,1
5.7683,12,6,0.36,1,0,1,24,576,1
5.7137,12,9,0.81,1,1,0,27,729,1
6.1092,13,7,0.49,0,1,0,26,676,1
6.6241,12,11,1.21,1,1,1,29,841,1
6.0822,12,8,0.64,0,1,0,26,676,1
5.7838,11,11,1.21,1,1,0,28,784,1
6.7405,16,10,1.0,0,1,0,32,1024,1
5.7462,14,6,0.36,0,1,0,26,676,1
6.1717,13,15,2.25,0,1,1,34,1156,1
6.0615,12,13,1.69,0,1,1,31,961,1
6.1944,14,9,0.81,0,1,1,29,841,1
5.8889,12,6,0.36,0,1,1,24,576,1
5.9915,14,13,1.69,0,1,1,33,1089,1
6.0474,12,6,0.36,1,1,1,24,576,1
5.7398,12,9,0.81,1,1,0,27,729,1
5.6021,11,10,1.0,1,1,0,27,729,1
5.9532,18,2,0.04,1,1,1,26,676,1
6.271,16,2,0.04,1,1,1,24,576,1
6.5511,11,14,1.96,0,1,0,31,961,1
5.9428,10,16,2.56,0,1,0,32,1024,1
6.142,12,10,1.0,0,1,0,28,784,1
5.9915,10,18,3.24,0,1,0,34,1156,1
6.1203,10,17,2.89,0,1,0,33,1089,1
5.5607,12,6,0.36,1,1,0,24,576,0
6.5582,13,9,0.81,1,0,1,28,784,0
6.0331,13,11,1.21,0,1,0,30,900,0
5.5215,11,10,1.0,1,1,0,27,729,0
6.1312,12,6,0.36,1,1,0,24,576,0
5.7838,8,12,1.44,1,1,0,26,676,0
5.6168,9,10,1.0,1,1,0,25,625,0
5.7838,12,8,0.64,1,1,0,26,676,0
5.7038,15,4,0.16,1,0,1,25,625,0
5.5215,8,17,2.89,1,1,0,31,961,0
5.663,12,10,1.0,0,1,0,28,784,0
6.3099,13,9,0.81,1,1,1,28,784,0
6.0615,12,15,2.25,0,1,0,33,1089,0
5.9269,8,16,2.56,1,1,1,30,900,0
6.3578,9,15,2.25,0,1,0,30,900,0
6.2748,13,6,0.36,0,1,0,25,625,0
5.5215,12,6,0.36,0,1,1,24,576,0
6.0868,12,9,0.81,0,1,0,27,729,0
6.1247,12,8,0.64,0,1,0,26,676,0
6.0822,12,9,0.81,0,1,0,27,729,0
6.3099,12,9,0.81,1,1,0,27,729,0
6.477,16,3,0.09,0,1,1,25,625,0
6.0474,11,9,0.81,0,1,0,26,676,0
6.0403,13,8,0.64,0,1,1,27,729,0
5.2983,14,5,0.25,0,1,1,25,625,0
5.9915,8,12,1.44,0,1,0,26,676,0
5.7038,9,9,0.81,0,1,1,24,576,0
6.5709,12,12,1.44,0,1,1,30,900,0
5.9865,12,7,0.49,0,1,0,25,625,0
5.9865,9,14,1.96,0,1,0,29,841,0
6.5985,16,6,0.36,0,1,1,28,784,0
6.5338,12,7,0.49,0,1,0,25,625,0
5.3566,6,16,2.56,0,1,0,28,784,0
6.1203,12,13,1.69,0,1,0,31,961,0
5.8579,15,3,0.09,0,1,1,24,576,0
6.3578,16,6,0.36,0,1,0,28,784,0
6.5497,16,9,0.81,0,0,0,31,961,0
5.9269,16,5,0.25,0,1,0,27,729,0
5.9269,13,5,0.25,0,1,0,24,576,0
5.8972,12,15,2.25,0,1,0,33,1089,0
5.3936,12,11,1.21,1,1,1,29,841,0
6.4313,16,9,0.81,1,1,1,31,961,0
5.9269,11,14,1.96,1,1,0,31,961,0
5.8319,16,4,0.16,1,1,0,26,676,0
5.9402,16,2,0.04,1,1,0,24,576,0
5.5607,11,15,2.25,0,1,1,32,1024,0
6.1924,8,16,2.56,1,1,1,30,900,0
6.0707,11,9,0.81,1,1,1,26,676,0
5.8999,11,10,1.0,1,1,1,27,729,0
5.5491,14,13,1.69,1,1,1,33,1089,0
6.2403,14,6,0.36,0,1,1,26,676,0
5.663,15,10,1.0,0,1,1,31,961,0
6.7639,18,6,0.36,0,1,1,30,900,0
6.0707,12,7,0.49,0,1,1,25,625,0
6.2146,1,22,4.84,0,1,1,29,841,0
6.3063,16,2,0.04,0,1,1,24,576,0
5.9915,12,11,1.21,0,1,1,29,841,0
6.0707,9,15,2.25,0,1,1,30,900,0
5.9269,13,5,0.25,0,1,0,24,576,0
6.3044,12,14,1.96,0,1,1,32,1024,0
5.9269,12,6,0.36,0,1,0,24,576,0
6.2146,14,5,0.25,0,1,0,25,625,0
5.8721,16,2,0.04,0,1,0,24,576,0
6.3969,12,11,1.21,0,0,1,29,841,0
6.477,12,16,2.56,0,1,1,34,1156,0
6.7429,12,14,1.96,0,1,1,32,1024,0
5.7838,12,9,0.81,0,1,1,27,729,0
5.6664,12,15,2.25,1,1,0,33,1089,1
6.1247,14,4,0.16,1,1,0,24,576,1
6.5667,14,9,0.81,1,1,1,29,841,1
6.0234,13,15,2.25,0,1,0,34,1156,1
6.4754,16,3,0.09,1,1,1,25,625,1
6.4505,13,7,0.49,0,1,1,26,676,1
6.5806,16,6,0.36,0,1,0,28,784,1
6.8167,12,14,1.96,0,1,1,32,1024,1
5.9269,13,7,0.49,0,1,0,26,676,1
6.3835,18,3,0.09,0,1,1,27,729,1
6.6386,16,10,1.0,0,1,0,32,1024,0
6.2146,12,8,0.64,0,1,0,26,676,0
5.6168,11,8,0.64,1,0,1,25,625,0
5.5607,10,8,0.64,1,0,1,24,576,0
6.869,16,6,0.36,0,1,0,28,784,0
6.4378,12,10,1.0,1,1,0,28,784,0
5.8081,12,8,0.64,1,1,0,26,676,0
6.4378,12,11,1.21,1,1,0,29,841,0
5.5215,10,8,0.64,1,1,0,24,576,0
5.8833,12,16,2.56,1,1,0,34,1156,0
6.3099,12,16,2.56,1,1,0,34,1156,0
5.9989,12,6,0.36,1,1,0,24,576,0
6.1377,11,9,0.81,1,0,1,26,676,0
5.9814,12,6,0.36,1,1,0,24,576,0
5.6276,12,6,0.36,1,1,0,24,576,0
5.9915,14,7,0.49,1,1,0,27,729,0
6.0283,16,2,0.04,1,1,0,24,576,0
6.1356,12,15,2.25,1,1,0,33,1089,0
7.2738,18,9,0.81,0,1,0,33,1089,0
4.8283,4,17,2.89,1,1,0,27,729,0
5.2983,10,18,3.24,1,1,0,34,1156,0
5.7038,10,15,2.25,1,1,0,31,961,0
6.2558,10,16,2.56,1,1,0,32,1024,0
5.5835,13,6,0.36,1,1,1,25,625,0
5.7838,11,9,0.81,1,1,0,26,676,0
5.8579,9,15,2.25,1,1,1,30,900,0
5.8289,9,19,3.61,1,1,0,34,1156,0
6.4378,13,6,0.36,1,1,0,25,625,0
5.366,10,13,1.69,0,1,0,29,841,0
6.5338,12,10,1.0,0,1,0,28,784,0
5.6168,8,18,3.24,0,1,1,32,1024,0
6.1247,10,16,2.56,0,1,0,32,1024,0
6.4216,12,8,0.64,1,1,1,26,676,0
6.5958,16,3,0.09,1,0,1,25,625,0
5.0938,12,8,0.64,1,1,0,26,676,0
5.5607,8,10,1.0,1,1,0,24,576,0
6.1985,11,10,1.0,0,1,0,27,729,0
6.3544,12,8,0.64,1,0,1,26,676,0
6.2344,12,7,0.49,1,0,1,25,625,0
6.3368,8,12,1.44,1,1,1,26,676,0
6.2442,9,14,1.96,1,1,0,29,841,0
6.1549,8,11,1.21,1,0,1,25,625,0
5.8141,13,8,0.64,1,1,0,27,729,0
6.1759,12,10,1.0,1,1,0,28,784,0
6.4646,12,8,0.64,1,1,0,26,676,0
6.3509,10,9,0.81,1,1,0,25,625,0
5.7526,6,20,4.0,1,1,0,32,1024,0
5.8861,11,13,1.69,1,1,1,30,900,0
5.826,12,7,0.49,1,1,1,25,625,0
5.9915,13,7,0.49,0,1,0,26,676,0
5.7038,15,3,0.09,0,1,0,24,576,0
6.363,10,18,3.24,0,1,0,34,1156,0
5.7714,14,4,0.16,0,1,0,24,576,0
6.1633,12,8,0.64,1,0,1,26,676,0
6.0981,7,12,1.44,1,0,1,25,625,0
5.7038,6,13,1.69,1,1,0,25,625,0
5.5294,10,11,1.21,1,1,0,27,729,0
6.0379,12,7,0.49,1,1,0,25,625,0
5.7589,6,22,4.84,1,1,0,34,1156,0
6.3154,16,7,0.49,0,1,0,29,841,0
6.5806,18,7,0.49,0,1,0,31,961,0
6.5917,13,6,0.36,0,1,0,25,625,0
5.7494,12,7,0.49,0,1,1,25,625,0
5.3936,9,12,1.44,0,1,0,27,729,0
5.4596,8,11,1.21,1,1,0,25,625,1
5.8081,9,12,1.44,1,1,0,27,729,1
5.8081,11,9,0.81,1,1,0,26,676,1
5.8081,11,13,1.69,1,1,0,30,900,1
5.9402,12,10,1.0,1,1,0,28,784,1
5.9661,12,8,0.64,1,1,0,26,676,1
5.5215,5,23,5.29,1,1,0,34,1156,1
6.5117,17,4,0.16,1,1,1,27,729,1
6.18,16,4,0.16,1,1,1,26,676,1
6.6451,16,3,0.09,1,1,1,25,625,1
5.7838,4,15,2.25,1,1,1,25,625,1
6.142,11,13,1.69,1,1,0,30,900,1
5.8579,14,4,0.16,0,1,0,24,576,1
5.9269,12,8,0.64,1,1,1,26,676,1
5.7038,5,16,2.56,0,1,0,27,729,1
6.1633,16,3,0.09,1,1,1,25,625,1
6.2691,12,9,0.81,1,0,1,27,729,1
6.2403,10,10,1.0,1,1,0,26,676,1
6.0981,12,9,0.81,1,0,1,27,729,1
5.5797,11,12,1.44,1,1,0,29,841,1
5.5607,12,9,0.81,1,1,0,27,729,1
5.7621,9,9,0.81,1,1,1,24,576,1
6.4394,12,8,0.64,0,1,0,26,676,0
5.9915,11,8,0.64,0,1,0,25,625,0
5.9349,14,4,0.16,0,1,1,24,576,0
6.6884,16,7,0.49,0,1,0,29,841,0
6.1026,16,3,0.09,0,1,0,25,625,0
5.7652,15,7,0.49,0,1,0,28,784,0
5.994,8,16,2.56,0,1,0,30,900,0
6.0822,9,12,1.44,0,1,1,27,729,0
6.0331,10,8,0.64,0,1,1,24,576,0
5.9269,10,9,0.81,0,1,0,25,625,0
6.4232,16,8,0.64,0,1,1,30,900,0
5.8693,12,10,1.0,0,1,1,28,784,0
6.0521,18,4,0.16,0,1,1,28,784,0
5.5797,12,8,0.64,0,1,0,26,676,0
6.0544,14,4,0.16,0,1,1,24,576,0
5.5215,12,7,0.49,0,1,0,25,625,0
6.3279,17,2,0.04,0,1,1,25,625,0
5.6664,12,11,1.21,0,1,0,29,841,0
5.9738,16,4,0.16,0,1,0,26,676,0
6.3578,12,8,0.64,0,1,1,26,676,0
5.8464,17,9,0.81,0,1,0,32,1024,0
7.1562,16,6,0.36,0,1,1,28,784,0
6.7627,17,5,0.25,0,0,1,28,784,1
6.0234,14,4,0.16,0,1,1,24,576,1
5.4161,6,17,2.89,0,0,1,29,841,1
6.0014,14,7,0.49,0,0,1,27,729,1
6.5806,12,13,1.69,0,1,1,31,961,1
6.3578,12,12,1.44,0,1,1,30,900,1
